afferentCoupling,bugs,commentWeight,cyclomaticComplexity,dc,difficulty,efferentCoupling,effort,instability,intelligentContent,lcom,length,loc,logicalLoc,maintainabilityIndex,maintainabilityIndexWithoutComment,myerDistance,noc,noc-anon,noca,nocc,noi,nom,operators,rdc,rsc,rsysc,sc,sysc,time,vocabulary,volume
0,-0.03,0.080000000000005,0,0.49,-0.43,-1,-2404.56,0,-2.85,0,-15,-1,-1,0.61,0.53,0,0,0,0,0,0,0,0,0.06,-2.12,-2.06,-17,-16.51,-133,-1,-97.54
0,0.01,-2.29,0,0,0,0,94.01,0,7.16,0,6,10,0,-2.6,-0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,25.93
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.05,0,0,0,0,0,0,0,0,0,7,0,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.04,0.079999999999998,0,0.63,-0.5,-1,-2604.17,0,-2.62,0,-17,-1,-1,0.5,0.42,0,0,0,0,0,0,0,0,0.09,-2.43,-2.34,-17,-16.37,-145,-1,-114.32
0,0.01,-1.56,0,0,0,0,62.67,0,4.77,0,4,7,0,-1.76,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17.29
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.5,0,0,0,0,41.92,0,1.72,0,2,3,0,-0.56999999999999,-0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8.49
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.02,0.21,0,0.33,-0.82,-1,-381.23,0,0.3,0,-7,-1,-1,1.89,1.68,0,0,0,0,0,0,0,0,0.17,-2.5,-2.33,-5,-4.67,-21,-4,-43.85
0,-0.02,0.039999999999999,0,0.06,-0.050000000000001,-1,-1797.37,0,-3.14,0,-9,-1,-1,0.23999999999999,0.2,0,0,0,0,0,0,0,0,0.01,-2.14,-2.13,-15,-14.94,-100,-2,-75.64
0,0.01,-5.3,0,0,0,0,114.37,0,9.73,0,8,18,0,-5.85,-0.55000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,33.36
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.02,0.14,0,0.04,-0.36,-1,-1168.58,0,-1.9,0,-9,-1,-1,0.70999999999999,0.57,0,0,0,0,0,0,0,0,0.02,-7.5,-7.48,-15,-14.96,-65,-1,-59.11
0,0,-1.27,0,0,0,0,0,0,0,0,0,4,0,-1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.01,-1.32,0,0,0,0,30.18,0,2.22,0,2,5,0,-1.45,-0.13000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.04,0.07,0,0.34,-0.53,-1,-4253.03,0,-2.53,0,-19,-1,-1,0.38000000000001,0.31,0,0,0,0,0,0,0,0,0.06,-6.67,-6.61,-40,-39.66,-236,-1,-132.84
0,-0.02,0.16,0,0.27,-0.4,-1,-885,0,-3.07,0,-11,-1,-1,0.91,0.75,0,0,0,0,0,0,0,0,0.07,-3,-2.93,-12,-11.73,-50,-1,-68.24
0,0,-0.22,0,0,0,0,0,0,0,0,0,1,0,-0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.01,-1.82,0,0,0,0,54.03,0,5.53,0,4,7,0,-2.08,-0.26000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17.28
0,-0.01,0.34,0,0.33,-0.82,-1,-231.07,0,-1.71,0,-7,-1,-1,2.99,2.65,0,0,0,0,0,0,0,0,0.33,-5,-4.67,-5,-4.67,-13,-4,-38.98
0,-0.04,0.090000000000003,0,0.75,-0.61,-1,-2693.66,0,-3.39,0,-19,-1,-1,0.66000000000001,0.57,0,0,0,0,0,0,0,0,0.1,-2.5,-2.4,-20,-19.25,-149,-1,-121.36
0,0.01,-3.17,0,0,0,0,159.91,0,7.47,0,8,16,0,-3.49,-0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,34.58
0,0.01,-2.29,0,0,0,0,94.01,0,7.16,0,6,10,0,-2.6,-0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,25.93
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.03,0.16,0,0.21,-0.54,-1,-1603.04,0,-1.78,0,-11,-1,-1,0.71000000000001,0.55,0,0,0,0,0,0,0,0,0.07,-5.33,-5.26,-16,-15.79,-89,-1,-71.81
0,0,-1.72,0,0,0,0,52.11,0,5.54,0,4,6,0,-2.02,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16.99
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.06,2.17,4,0,3.7,0,3039.43,0,10.17,0,35,23,3,-5.99,-8.16,0,0,0,0,0,0,0,0,0,0,0,0,0,168,11,199.37
0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
