afferentCoupling,bugs,commentWeight,cyclomaticComplexity,dc,difficulty,efferentCoupling,effort,instability,intelligentContent,lcom,length,loc,logicalLoc,maintainabilityIndex,maintainabilityIndexWithoutComment,myerDistance,noc,noc-anon,noca,nocc,noi,nom,operators,rdc,rsc,rsysc,sc,sysc,time,vocabulary,volume
0,0.02,48.54,1,0,1,0,48,0,48,0,16,34,5,121.39,72.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,48
0,12.8,45.24,183,0,65.23,0,2504852.15,0,588.63,0,4199,3056,589,45.24,0,33,0,0,0,0,0,0,33,0,0,0,0,0,139158,566,38398.42
0,0.02,48.54,1,0,1,0,48,0,48,0,16,34,5,121.39,72.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,48
0,1.46,9.68,47,0,53.92,0,235554.31,0,81.03,0,665,316,112,33.17,23.49,6,0,0,0,0,0,0,6,0,0,0,0,0,13086,95,4368.95
0,0.02,48.54,1,0,1,0,48,0,48,0,16,34,5,121.39,72.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,48
0,4.59,32.66,88,0,97.93,0,1348291.9,0,140.59,0,1934,796,276,38.6,5.94,22,0,0,0,0,0,0,22,0,0,0,0,0,74905,139,13768.03
0,0.39,30.37,6,0,20,0,23391.29,0,58.48,0,198,214,26,77.21,46.84,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,60,1169.56
0,0.02,48.54,1,0,1,0,48,0,48,0,16,34,5,121.39,72.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,48
0,1.37,45.78,34,0,30.6,0,126086.73,0,134.66,0,610,504,86,73.7,27.92,4,0,0,0,0,0,0,4,0,0,0,0,0,7005,108,4120.48
0,0.3,18.79,11,0,11.84,0,10780.45,0,76.87,0,163,97,38,62.13,43.34,0,0,0,0,0,0,0,0,0,0,0,0,0,599,48,910.35
0,0.77,7.79,21,0,42.64,0,98275.17,0,54.04,0,376,196,58,42.95,35.16,0,0,0,0,0,0,0,0,0,0,0,0,0,5460,70,2304.61
0,10.31,22.91,132,0,110.1,0,3406080.41,0,280.98,0,3585,1197,356,22.91,0,20,0,0,0,0,0,0,20,0,0,0,0,0,189227,396,30936.24
0,0.02,48.54,1,0,1,0,48,0,48,0,16,34,5,121.39,72.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,48
0,0.02,48.54,1,0,1,0,48,0,48,0,16,34,5,121.39,72.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,48
0,5.53,22.96,97,0,107.9,0,1789643.27,0,153.7,0,2241,991,471,22.96,0,9,0,0,0,0,0,0,9,0,0,0,0,0,99425,169,16585.37
0,0.02,48.54,1,0,1,0,48,0,48,0,16,34,5,121.39,72.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,48
0,1.6,41.6,48,0,37.78,0,181027.27,0,126.84,0,695,425,89,66.85,25.25,7,0,0,0,0,0,0,7,0,0,0,0,0,10057,119,4791.9
0,0.02,48.54,1,0,1,0,48,0,48,0,16,34,5,121.39,72.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,48
0,0.02,48.54,1,0,1,0,48,0,48,0,16,34,5,121.39,72.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,48
0,0.5,36.33,15,0,22.86,0,34293.79,0,65.65,0,252,214,60,73.28,36.95,0,0,0,0,0,0,0,0,0,0,0,0,0,1905,62,1500.46
0,0.02,48.54,1,0,1,0,48,0,48,0,16,34,5,121.39,72.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,48
0,0.24,21.69,7,0,24.69,0,17522.36,0,28.75,0,151,143,58,62.32,40.63,1,0,0,0,0,0,0,1,0,0,0,0,0,973,26,709.77
0,0.02,48.54,1,0,1,0,48,0,48,0,16,34,5,121.39,72.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,48
0,0.02,48.54,1,0,1,0,48,0,48,0,16,34,5,121.39,72.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,48
0,1.31,13.55,29,0,50.85,0,200507.12,0,77.53,0,633,1242,199,34.32,20.77,2,0,0,0,0,0,0,2,0,0,0,0,0,11139,75,3942.84
0,5.01,17.52,76,38.5,59.55,2,894241.07,1,252.15,4,1972,730,277,24.77,7.25,0,1,0,0,1,0,18,0,2.14,1.17,3.31,21,59.5,49680,196,15016.21
0,0.32,11.57,10,0,29.38,0,27907.32,0,32.33,0,181,44,17,62.53,50.96,0,0,0,0,0,0,0,0,0,0,0,0,0,1550,38,949.87
0,2.29,18.94,61,0,49.6,0,340652.37,0,138.48,0,972,318,123,38.28,19.34,9,0,0,0,0,0,0,9,0,0,0,0,0,18925,134,6868.24
0,0.02,48.54,1,0,1,0,48,0,48,0,16,34,5,121.39,72.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,48
0,15.54,42.48,303,0,88.72,0,4136485.18,0,525.56,0,5075,2915,671,42.48,0,44,0,0,0,0,0,0,44,0,0,0,0,0,229805,583,46625.81
0,0.02,48.54,1,0,1,0,48,0,48,0,16,34,5,121.39,72.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,48
0,6.43,42.61,160,52,92.93,0,1791494.52,0,207.47,17,2415,1211,271,42.61,0,31,2,0,0,2,0,17,31,3.06,0,3.06,0,52,99527,253,19278.93
0,3.13,28.35,48,0,46.39,0,435825.96,0,202.55,0,1277,766,212,43.33,14.98,2,0,0,0,0,0,0,2,0,0,0,0,0,24213,164,9395.59
0,0.56,20.12,16,0,14.6,0,24501.75,0,114.95,0,267,140,59,56.76,36.64,1,0,0,0,0,0,0,1,0,0,0,0,0,1361,78,1678.2
0,9.78,26.42,216,0,86.14,0,2525941.29,0,340.45,0,3407,1278,499,26.42,0,58,0,0,0,0,0,0,58,0,0,0,0,0,140330,390,29325.17
0,0.02,48.54,1,0,1,0,48,0,48,0,16,34,5,121.39,72.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,48
0,0.52,12.62,22,0,20.88,0,32793.41,0,75.22,0,258,221,51,50.03,37.41,4,0,0,0,0,0,0,4,0,0,0,0,0,1822,68,1570.57
0,0.02,48.54,1,0,1,0,48,0,48,0,16,34,5,121.39,72.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,48
0,0.02,48.54,1,0,1,0,48,0,48,0,16,34,5,121.39,72.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,48
0,12.91,35.07,253,0,102.19,0,3957776.62,0,378.97,0,4363,1731,538,35.07,0,10,0,0,0,0,0,0,10,0,0,0,0,0,219876,470,38728.24
0,2.34,34.56,63,0,40.06,0,280943.75,0,175.03,0,935,408,142,52.21,17.65,11,0,0,0,0,0,0,11,0,0,0,0,0,15608,181,7012.36
0,0.02,48.54,1,0,1,0,48,0,48,0,16,34,5,121.39,72.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,48
0,6.19,45.59,142,104,69.37,2,1287344.6,1,267.5,5,2277,1560,284,45.59,0,19,1,0,0,1,0,39,19,2.67,0.1,2.77,4,108,71519,284,18556.97
0,0.57,36.98,31,0,15.7,0,27046.35,0,109.71,0,266,194,43,74.52,37.54,7,0,0,0,0,0,0,7,0,0,0,0,0,1503,89,1722.55
1,5.64,24.75,150,9.5,84.01,2,1420754.05,0.67,201.29,11,2159,1101,253,24.75,0,29,1,0,0,1,0,11,29,0.86,0.64,1.5,7,16.5,78931,228,16911.21
0,0.58,36.16,32,0,14.93,0,26045.06,0,116.79,0,268,202,43,73.53,37.37,8,0,0,0,0,0,0,8,0,0,0,0,0,1447,91,1744.09
0,4.79,29.9,81,0,103.61,0,1487711.27,0,138.59,0,2026,800,301,35.83,5.93,20,0,0,0,0,0,0,20,0,0,0,0,0,82651,136,14359.2
0,9.74,17.21,227,0,99.78,0,2915091.27,0,292.81,0,3457,1166,471,17.21,0,33,0,0,0,0,0,0,33,0,0,0,0,0,161950,350,29215.84
0,0.02,48.54,1,0,1,0,48,0,48,0,16,34,5,121.39,72.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,48
0,1.87,31.04,19,0,70.06,0,392149.15,0,79.89,0,878,428,144,55.16,24.12,3,0,0,0,0,0,0,3,0,0,0,0,0,21786,83,5597.28
0,15.55,39.32,355,0,99.32,0,4634346.95,0,469.78,0,5216,2593,602,39.32,0,74,0,0,0,0,0,0,74,0,0,0,0,0,257464,493,46659.44
1,5.67,25.92,150,9.5,83.12,2,1414981.89,0.67,204.79,11,2168,1139,255,25.92,0,29,1,0,0,1,0,11,29,0.86,0.64,1.5,7,16.5,78610,231,17022.59
0,4.59,32.66,88,0,97.93,0,1348291.9,0,140.59,0,1934,796,276,38.6,5.94,22,0,0,0,0,0,0,22,0,0,0,0,0,74905,139,13768.03
0,1.48,15.66,51,0,28.05,0,124144.49,0,157.83,0,662,260,96,40.03,24.37,15,0,0,0,0,0,0,15,0,0,0,0,0,6897,103,4426.46
0,0.02,48.54,1,0,1,0,48,0,48,0,16,34,5,121.39,72.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,48
1,8.9,42.53,210,11,92.63,3,2472738,0.75,288.17,7,3194,1730,413,42.53,0,20,1,0,0,1,0,10,20,1.1,0.5,1.6,5,16,137374,328,26694.02
0,0.02,48.54,1,0,1,0,48,0,48,0,16,34,5,121.39,72.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,48
0,3.11,13.49,149,0,66.01,0,616406.46,0,141.46,0,1285,450,187,16.09,2.6,44,0,0,0,0,0,0,44,0,0,0,0,0,34245,154,9337.82
0,0.02,48.54,1,0,1,0,48,0,48,0,16,34,5,121.39,72.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,48
1,6.38,41.02,130,42.5,57.4,6,1099006.41,0.86,333.57,18,2345,1136,276,41.02,0,11,1,0,0,1,0,23,11,1.85,0.35,2.2,8,50.5,61056,287,19146.71
0,0.64,18.57,23,0,22.53,0,43012.98,0,84.73,0,317,199,54,54.71,36.14,4,0,0,0,0,0,0,4,0,0,0,0,0,2390,65,1909.09
0,4.62,15.2,83,0,87.19,0,1208257.18,0,158.94,0,1787,528,224,23.77,8.57,11,0,0,0,0,0,0,11,0,0,0,0,0,67125,216,13857.98
0,19.55,19.57,306,0,102.18,0,5994124.22,0,574.06,0,6378,1811,826,19.57,0,70,0,0,0,0,0,0,70,0,0,0,0,0,333007,587,58659.85
4,1.86,26.38,30,15,41.87,4,233108.65,0.5,132.97,14,821,443,125,50.38,24,1,5,0,0,5,0,27,1,0.56,0.22,0.78,6,21,12950,110,5567.5
7,3.07,38.36,48,19.5,47.75,7,440393.86,0.5,193.12,21,1249,967,196,54.14,15.78,2,8,0,0,8,0,40,2,0.49,0.28,0.76,11,30.5,24466,167,9222.25
0,0.02,48.54,1,0,1,0,48,0,48,0,16,34,5,121.39,72.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,48
0,0.02,48.54,1,0,1,0,48,0,48,0,16,34,5,121.39,72.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,48
0,0.02,48.54,1,0,1,0,48,0,48,0,16,34,5,121.39,72.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,48
0,16.85,39.2,379,0,104.86,0,5302314.4,0,482.19,0,5613,2800,653,39.2,0,76,0,0,0,0,0,0,76,0,0,0,0,0,294573,515,50564.31
0,4.81,29.78,81,0,103.29,0,1492006.19,0,139.84,0,2035,808,302,35.66,5.88,20,0,0,0,0,0,0,20,0,0,0,0,0,82889,137,14444.5
0,5.58,19.58,125,0,68.01,0,1138694.63,0,246.2,0,2022,682,309,19.58,0,12,0,0,0,0,0,0,12,0,0,0,0,0,63261,311,16743.72
0,1.25,38.99,43,0,26.55,0,99213.8,0,140.79,0,522,447,99,64.66,25.67,9,0,0,0,0,0,0,9,0,0,0,0,0,5512,143,3737.45
0,0.02,48.54,1,0,1,0,48,0,48,0,16,34,5,121.39,72.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,48
0,0.02,48.54,1,0,1,0,48,0,48,0,16,34,5,121.39,72.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,48
0,12.82,43.51,296,191,92.39,2,3553058.18,1,416.29,8,4403,2819,552,43.51,0,35,1,0,0,1,0,60,35,3.18,0.1,3.28,6,197,197392,426,38458.93
0,0.02,48.54,1,0,1,0,48,0,48,0,16,34,5,121.39,72.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,48
0,2.38,21.02,83,0,59.57,0,424687.03,0,119.69,0,1009,446,139,36.13,15.11,15,0,0,0,0,0,0,15,0,0,0,0,0,23594,134,7129.68
0,0.09,47.14,3,0,7.82,0,2141.68,0,35.06,0,57,57,9,108.85,61.71,0,0,0,0,0,0,0,0,0,0,0,0,0,119,28,274.02
0,0.86,5.58,21,0,33.11,0,85355.27,0,77.84,0,428,384,75,37.97,32.39,0,0,0,0,0,0,0,0,0,0,0,0,0,4742,65,2577.57
0,0.02,48.54,1,0,1,0,48,0,48,0,16,34,5,121.39,72.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,48
0,4.39,30.51,81,0,95.49,0,1258292.83,0,137.99,0,1862,758,274,37.59,7.08,20,0,0,0,0,0,0,20,0,0,0,0,0,69905,135,13177.03
0,0.02,48.54,1,0,1,0,48,0,48,0,16,34,5,121.39,72.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,48
4,6.84,42.83,173,79.5,84.66,4,1736054.69,0.5,242.24,16,2649,1395,314,42.83,0,25,3,0,0,3,0,44,25,1.81,0.32,2.13,14,93.5,96447,214,20507.15
0,0.54,43.63,10,19.5,19.75,3,32224.03,1,82.65,1,270,222,38,85.33,41.7,0,1,0,0,1,0,12,0,1.63,0.42,2.04,5,24.5,1790,66,1631.99
0,0.54,43.63,10,19.5,19.75,3,32224.03,1,82.65,1,270,222,38,85.33,41.7,0,1,0,0,1,0,12,0,1.63,0.42,2.04,5,24.5,1790,66,1631.99
0,0.23,41.45,5,4.25,7.27,4,5019.01,1,94.98,1,125,98,19,93,51.55,0,1,0,0,1,0,5,0,0.85,2.4,3.25,12,16.25,279,46,690.45
0,1.51,43.08,17,41.47,22.03,7,99826.7,1,205.73,2,655,403,78,73.92,30.84,2,1,0,0,1,0,20,2,2.07,1.05,3.12,21,62.47,5546,121,4531.86
1,0.35,44.02,12,5,27.7,3,28736.83,0.75,37.44,2,190,149,18,93.91,49.89,2,1,0,0,1,0,5,2,1,0.8,1.8,4,9,1596,44,1037.29
1,0.13,47.21,3,1.33,12,1,4721.55,0.5,32.79,3,78,96,11,105.92,58.71,0,1,0,0,1,0,3,0,0.44,1.67,2.11,5,6.33,262,33,393.46
0,0.6,7.24,1,0,58,0,105139.05,0,31.25,0,524,1592,1,84.29,77.05,0,0,0,0,0,0,0,0,0,0,0,0,0,5841,11,1812.74
1,0.84,42.62,25,13,28.95,9,73074.31,0.9,87.18,10,397,258,46,79.16,36.54,4,1,0,0,1,0,10,4,1.3,2.6,3.9,26,39,4060,82,2523.95
1,0.46,45.27,13,5,35.68,3,48874.05,0.75,38.39,2,248,292,24,91.45,46.18,2,1,0,0,1,0,5,2,1,0.8,1.8,4,9,2715,46,1369.84
0,0.64,45.78,10,15,17.46,1,33351.19,1,109.39,4,303,242,34,88.05,42.27,3,1,0,0,1,0,7,3,2.14,0.14,2.29,1,16,1853,79,1910.05
0,4.22,36.19,58,14.33,97.14,3,1229659.36,1,130.31,3,1768,601,165,51.29,15.1,7,1,0,0,1,0,20,7,0.72,0.25,0.97,5,19.33,68314,143,12658.65
0,1.96,40.09,33,0,36.1,0,212232.83,0,162.84,0,827,366,91,66.52,26.43,0,0,0,0,0,0,0,0,0,0,0,0,0,11791,138,5878.75
0,26.17,34.52,580,215.17,187.97,10,14757597.33,1,417.68,12,8794,2798,802,34.52,0,132,1,0,0,1,0,71,132,3.03,0.49,3.52,35,250.17,819867,487,78510.88
1,9.15,44.56,167,102.53,73.13,27,2008014.37,0.96,375.47,5,3249,2139,365,44.56,0,31,1,0,0,1,0,59,31,1.74,1.29,3.03,76,178.53,111556,350,27457.98
0,0.01,49.71,1,0,1.6,0,71.87,0,28.07,0,16,56,4,124.87,75.16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,44.92
1,23.09,36.98,544,108.33,186.36,9,12910377.96,0.9,371.74,5,7895,2878,817,36.98,0,123,1,0,0,1,0,52,123,2.08,0.73,2.81,38,146.33,717243,438,69276.94
1,5.68,45.14,80,241.33,81.08,5,1382212.92,0.83,210.25,2,2273,1472,206,54.28,9.14,19,1,0,0,1,0,67,19,3.6,0.27,3.87,18,259.33,76790,181,17047.15
0,1.67,37.95,50,5.37,34.36,8,172611.38,1,146.21,1,720,320,82,63.56,25.61,5,1,0,0,1,0,10,5,0.54,3.1,3.64,31,36.37,9590,126,5023.64
1,2.83,40.48,75,22.5,58.92,6,501152.62,0.86,144.34,26,1200,690,137,56.27,15.79,14,1,0,0,1,0,26,14,0.87,2.81,3.67,73,95.5,27842,136,8504.96
0,0.15,43.77,5,2,8.8,0,3849.73,0,49.71,1,91,76,10,102.79,59.02,0,1,0,0,1,0,1,0,2,0,2,0,2,214,28,437.47
1,28.82,35.57,663,238.28,173.99,17,15041733.22,0.94,496.88,11,9415,3355,892,35.57,0,156,1,0,0,1,0,91,156,2.62,0.82,3.44,75,313.28,835652,581,86452.24
0,1.17,30.42,37,4,53.53,2,188206.62,1,65.67,1,553,202,73,59.97,29.55,6,1,0,0,1,0,3,6,1.33,1.33,2.67,4,8,10456,82,3515.73
1,18.86,36.29,443,47.75,170.03,8,9618205.76,0.89,332.71,6,6598,2328,690,36.29,0,98,1,0,0,1,0,36,98,1.33,0.94,2.27,34,81.75,534345,381,56568.92
6,2.07,26.25,10,0,42.04,9,260903.62,0.6,147.65,5,979,275,133,52.02,25.77,3,7,0,0,7,0,10,3,0,5,5,50,50,14495,81,6206.71
1,3,40.04,80,24,47.36,6,426068.67,0.86,189.99,30,1262,743,145,54.45,14.41,19,1,0,0,1,0,30,19,0.8,2.33,3.13,70,94,23670,140,8997.16
0,4.35,44.98,51,31.5,55.94,1,729995.7,1,233.26,1,1712,757,183,59.95,14.97,4,1,0,0,1,0,19,4,1.66,0.05,1.71,1,32.5,40555,197,13048.95
0,15.52,26.14,1,1.33,73.69,7,3430265.99,1,631.74,1,6290,2141,773,30.32,4.18,0,1,0,0,1,0,47,0,0.03,1.36,1.39,64,65.33,190570,169,46551.53
1,6.13,35.29,223,35.08,143.68,8,2642249.53,0.89,128,4,2427,555,188,35.29,0,64,1,0,0,1,0,9,64,3.9,2.56,6.45,23,58.08,146792,191,18390.42
1,6.76,40.97,177,153.67,90.97,6,1844971.55,0.86,222.93,54,2516,1423,274,40.97,0,39,1,0,0,1,0,54,39,2.85,0.91,3.75,49,202.67,102498,267,20280.71
1,1.75,42.34,59,6.5,39.6,7,207702.9,0.88,132.42,7,758,386,86,66.16,23.82,11,1,0,0,1,0,7,11,0.93,7.57,8.5,53,59.5,11539,121,5244.5
1,4.91,37.91,112,41.33,116.82,5,1722449,0.83,126.22,21,1942,765,241,41.7,3.79,23,1,0,0,1,0,21,23,1.97,1.81,3.78,38,79.33,95692,193,14744.55
0,0.79,38.74,25,8.75,19.3,5,45770.91,1,122.88,1,371,168,50,74.68,35.94,10,1,0,0,1,0,4,10,2.19,3.5,5.69,14,22.75,2543,84,2371.55
0,3.59,33.93,65,23.4,56.16,8,604293.87,1,191.62,4,1441,643,157,49.05,15.12,5,1,0,0,1,0,21,5,1.11,1.67,2.78,35,58.4,33572,177,10760.82
0,1.43,43.53,32,12,41.18,2,176879.92,1,104.29,1,641,344,75,72.89,29.36,5,1,0,0,1,0,5,5,2.4,0.4,2.8,2,14,9827,104,4294.98
0,1.26,44.11,33,22.25,34.55,7,130330.54,1,109.15,10,552,292,61,75.68,31.57,2,1,0,0,1,0,12,2,1.85,1.67,3.52,20,42.25,7241,114,3771.76
0,2.55,45.39,52,28.89,37.23,12,284568.51,1,205.27,9,1028,734,129,65.16,19.77,7,1,0,0,1,0,24,7,1.2,18.96,20.16,455,483.89,15809,173,7642.8
0,24.35,38.91,555,154.25,182.88,10,13357367.83,1,399.38,14,8330,2896,725,38.91,0,136,1,0,0,1,0,76,136,2.03,1.13,3.16,86,240.25,742076,436,73038.98
0,4.29,27.45,2,11.5,41.68,5,535904.39,1,308.45,8,1806,1052,168,49.87,22.42,0,1,0,0,1,0,26,0,0.44,1.81,2.25,47,58.5,29772,139,12856.81
1,20.24,36.68,467,64.58,177.38,8,10771257.62,0.89,342.33,5,7028,2484,728,36.68,0,100,1,0,0,1,0,41,100,1.58,0.9,2.48,37,101.58,598403,399,60723.64
0,0.5,32.7,9,2.33,18.24,3,27358.36,1,82.27,2,251,137,25,78.76,46.06,0,1,0,0,1,0,6,0,0.39,1.33,1.72,8,10.33,1520,63,1500.3
1,1.55,42.45,39,10.23,51.36,5,239258.96,0.83,90.69,13,709,336,84,69.54,27.09,5,1,0,0,1,0,13,5,0.79,3.31,4.09,43,53.23,13292,95,4658.03
1,6.62,36.7,238,74.17,131.36,4,2609581.13,0.8,151.24,25,2614,1014,280,36.7,0,54,1,0,0,1,0,25,54,2.97,1.08,4.05,27,101.17,144977,194,19866.17
1,6.89,37.24,246,74.75,135.34,5,2798923.71,0.83,152.81,26,2703,1088,289,37.24,0,54,1,0,0,1,0,26,54,2.88,1.27,4.14,33,107.75,155496,201,20680.79
1,6.77,39.49,118,35.67,91.45,6,1858258.83,0.86,222.21,2,2588,863,205,43.03,3.54,24,1,0,0,1,0,16,24,2.23,1.19,3.42,19,54.67,103237,231,20320.33
0,9.84,41.19,217,150.25,132.45,3,3908814.1,1,222.82,4,3635,1209,305,41.19,0,31,1,0,0,1,0,39,31,3.85,0.38,4.24,15,165.25,217156,278,29512.35
0,0.14,47.76,2,2.5,8.33,1,3375,1,48.6,3,81,113,10,107.42,59.66,0,1,0,0,1,0,5,0,0.5,0.8,1.3,4,6.5,188,32,405
0,16.36,33.58,380,36.92,167.59,6,8224748.77,1,292.83,6,5830,1992,609,33.58,0,80,1,0,0,1,0,32,80,1.15,1.16,2.31,37,73.92,456930,342,49076.08
0,6.94,41.54,163,34.67,72.22,9,1504749.25,1,288.47,14,2516,1091,257,41.54,0,39,1,0,0,1,0,25,39,1.39,1.64,3.03,41,75.67,83597,311,20834.42
1,0.85,40.46,21,0.83,27.31,8,69986.09,0.89,93.87,1,409,216,54,75.98,35.52,1,1,0,0,1,0,8,1,0.1,5.38,5.48,43,43.83,3888,77,2563.12
0,1.93,44.58,58,68.67,41.88,2,242784.89,1,138.44,2,818,507,89,67.9,23.32,9,1,0,0,1,0,28,9,2.45,0.14,2.6,4,72.67,13488,136,5797.54
0,2.38,43.84,50,53.5,57.07,1,407241.98,1,125.04,6,977,552,127,64.24,20.4,1,1,0,0,1,0,21,1,2.55,0.1,2.64,2,55.5,22625,158,7135.79
0,4.2,41.43,99,42.5,94.18,2,1187906.35,1,133.93,7,1738,833,174,50.52,9.09,14,1,0,0,1,0,20,14,2.13,0.55,2.68,11,53.5,65995,153,12613.34
0,0,49.84,1,0,2,0,23.22,0,5.8,0,5,27,1,142.25,92.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11.61
1,6.85,40.79,180,152.25,90.99,6,1868903.82,0.86,225.73,53,2543,1429,283,40.79,0,39,1,0,0,1,0,53,39,2.87,0.92,3.8,49,201.25,103828,270,20539.34
0,0,49.84,1,0,2,0,23.22,0,5.8,0,5,27,1,142.25,92.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11.61
0,25.59,34.79,577,225.17,177.3,10,13613338.35,1,433.07,12,8589,2793,795,34.79,0,134,1,0,0,1,0,71,134,3.17,0.48,3.65,34,259.17,756297,491,76782.05
0,23.18,33.94,518,192.83,186.35,7,12956647.14,1,373.11,11,7906,2415,717,33.94,0,123,1,0,0,1,0,65,123,2.97,0.54,3.51,35,227.83,719814,444,69528.65
1,6.69,45.15,95,253.33,89.61,6,1797941.71,0.86,223.92,2,2635,1679,237,50.44,5.29,21,1,0,0,1,0,71,21,3.57,0.31,3.88,22,275.33,99886,196,20064.76
1,6.84,36.58,243,75.67,137,4,2809556.35,0.8,149.69,26,2688,1058,288,36.58,0,54,1,0,0,1,0,26,54,2.91,1.08,3.99,28,103.67,156086,198,20507.71
1,0.94,42.75,22,3.58,28.86,6,81678.64,0.86,98.08,1,436,267,57,77.32,34.57,1,1,0,0,1,0,11,1,0.33,1.36,1.69,15,18.58,4538,90,2830.45
1,6.76,40.97,177,153.67,90.97,6,1844971.55,0.86,222.93,54,2516,1423,274,40.97,0,39,1,0,0,1,0,54,39,2.85,0.91,3.75,49,202.67,102498,267,20280.71
1,3.56,40.1,89,23.83,74.76,8,799308.09,0.89,143,28,1421,754,198,49.82,9.72,16,1,0,0,1,0,28,16,0.85,3.61,4.46,101,124.83,44406,184,10690.98
1,1.39,45.1,32,15.75,40.21,7,167491.21,0.88,103.61,17,623,446,66,75.76,30.66,4,1,0,0,1,0,17,4,0.93,3.18,4.1,54,69.75,9305,103,4165.69
1,9.67,44.99,186,111.03,77.19,27,2239718.12,0.96,375.93,6,3417,2326,380,44.99,0,32,1,0,0,1,0,62,32,1.79,1.26,3.05,78,189.03,124429,360,29016.66
1,2.56,43.89,85,62.58,56.16,8,431063.65,0.89,136.69,3,1088,684,113,60.47,16.58,15,1,0,0,1,0,31,15,2.02,1.35,3.37,42,104.58,23948,133,7676.15
1,0.99,41.78,39,15.67,36.83,6,108930.2,0.86,80.33,1,464,287,58,73.76,31.98,13,1,0,0,1,0,10,13,1.57,1.3,2.87,13,28.67,6052,83,2958.02
1,3.71,39.91,98,37.42,66.34,9,738491.71,0.9,167.82,7,1462,806,208,47.83,7.92,11,1,0,0,1,0,28,11,1.34,1.96,3.3,55,92.42,41027,196,11132.71
0,4.6,41.25,142,0,67.52,0,932672.03,0,204.56,0,1734,1025,219,42.11,0.86,13,0,0,0,0,0,0,13,0,0,0,0,0,51815,250,13812.67
1,3.23,41.4,75,31.83,58.08,8,562447.22,0.89,166.75,2,1331,623,134,57,15.6,9,1,0,0,1,0,17,9,1.87,1.12,2.99,19,50.83,31247,155,9684.52
0,1.54,38.99,42,11.83,36.43,4,168571.65,1,127.03,1,695,366,72,67.16,28.17,3,1,0,0,1,0,8,3,1.48,1.25,2.73,10,21.83,9365,101,4627.46
0,24.89,39.16,571,156.75,185.69,10,13862595.62,1,402.05,13,8508,2980,740,39.16,0,138,1,0,0,1,0,77,138,2.04,1.12,3.15,86,242.75,770144,438,74655.89
1,9.85,44.58,174,108.53,74.16,28,2190849.34,0.97,398.37,6,3466,2259,392,44.58,0,31,1,0,0,1,0,60,31,1.81,1.27,3.08,76,184.53,121714,368,29542.67
0,3.13,37.95,46,7.7,48.78,5,457705.47,1,192.39,3,1293,459,162,55.75,17.8,6,1,0,0,1,0,12,6,0.64,2.25,2.89,27,34.7,25428,153,9383.8
1,4.42,40.95,111,26.58,92.3,6,1224938.27,0.86,143.8,18,1806,868,159,49.13,8.18,14,1,0,0,1,0,18,14,1.48,4.44,5.92,80,106.58,68052,163,13271.8
0,3.08,42.66,90,56.83,56.18,4,518504.63,1,164.26,8,1270,735,140,55.98,13.32,14,1,0,0,1,0,28,14,2.03,0.25,2.28,7,63.83,28806,154,9228.82
0,5.65,42.87,107,95,91.05,4,1543024.57,1,186.15,8,2255,1257,224,47.6,4.73,15,1,0,0,1,0,28,15,3.39,0.39,3.79,11,106,85724,183,16947.9
3,7.92,37.98,178,39.25,130.95,11,3110064.72,0.79,181.36,26,3047,1158,328,37.98,0,21,2,0,0,2,0,26,21,1.51,3.12,4.63,81,120.25,172781,222,23749.59
